,house,apartment,townhouse,shop,department store,factory,warehouse,sedan,SUV,sports car,marine cargo,turboprop aircraft,light sport aircraft,property_value,claim_amount,pml,deductible,payment,water damage,theft,nat cat,fire,other,collision
4008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1090389690601431,-0.07453483250718444,-0.1797806301908762,0.009750527983393221,-0.05513481207174319,0.0,0.0,0.0,1.0,0.0,0.0
4009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18594584429345118,-0.06006501355226315,-0.23255354689529442,0.009750527983393221,-0.039049260241946014,1.0,0.0,0.0,0.0,0.0,0.0
4010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09266065303823488,-0.06798827195346818,-0.1677867854853266,-0.17414609778000828,-0.04604490459055836,0.0,0.0,0.0,1.0,0.0,0.0
4011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26285271952675926,-0.07413993759829951,-0.2829276946586027,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10049376070088664,-0.06758613126643857,-0.17498309230865636,-0.15371313936185255,-0.0457992314153912,1.0,0.0,0.0,0.0,0.0,0.0
4013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2863520425147145,-0.06025340378402477,-0.29971907724637215,-0.15371313936185255,-0.03764771491476289,0.0,0.0,1.0,0.0,0.0,0.0
4014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20802096588819702,-0.06779625883263422,-0.24694616054195392,-0.11284722252554111,-0.1262712922844892,0.0,0.0,0.0,1.0,0.0,0.0
4015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12185678159902777,-0.06841214997493182,-0.1893757059553159,0.009750527983393221,-0.048328456890882596,0.0,0.0,0.0,0.0,1.0,0.0
4016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16173442060889123,-0.06445233221886548,-0.21576216430752498,-0.11284722252554111,-0.04271824815304898,1.0,0.0,0.0,0.0,0.0,0.0
4017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05349511472497614,-0.06054685779888422,-0.1414003271331175,-0.11284722252554111,-0.03837667958206216,0.0,0.0,0.0,1.0,0.0,0.0
4018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24148969862861813,-0.06942293602611435,-0.2685350810119432,0.009750527983393221,-0.04945210961008976,0.0,0.0,0.0,1.0,0.0,0.0
4019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08340334398237373,-0.07346245734177215,-0.1629892476031068,-0.15371313936185255,-0.052331721417376936,0.0,0.0,0.0,1.0,0.0,0.0
4020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111752711499572,-0.061992390538747416,-0.18217939913198614,-0.15371313936185255,-0.03958088088329134,0.0,0.0,0.0,1.0,0.0,0.0
4021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13823509762093597,-0.05613055601970318,-0.19897078171975555,-0.17414609778000828,-0.03286312914265496,1.0,0.0,0.0,0.0,0.0,0.0
4022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16315862200210063,-0.0730277106530915,-0.21576216430752498,-0.11284722252554111,-0.052251172835354916,0.0,0.0,0.0,1.0,0.0,0.0
4023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2813673376384816,-0.07260745552070019,-0.2949215393641523,-0.17414609778000828,-0.1262712922844892,1.0,0.0,0.0,0.0,0.0,0.0
4024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01201814936265668,-0.06485447290589509,-0.09822248619313897,-0.15371313936185255,-0.04276254987316109,1.0,0.0,0.0,0.0,0.0,0.0
4025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038541000096277346,-0.06274232857672155,-0.13180525136867785,-0.11284722252554111,-0.040817301617329334,0.0,0.0,0.0,1.0,0.0,0.0
4026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33691119197364855,-0.06727818569528977,-0.33330184242191097,-0.11284722252554111,-0.04585964285190772,1.0,0.0,0.0,0.0,0.0,0.0
4027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09052435094842078,-0.07613614947715822,-0.1677867854853266,0.009750527983393221,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2699737264928063,-0.0683360693044127,-0.28772523254082255,-0.15371313936185255,-0.0466329092393191,0.0,0.0,0.0,0.0,1.0,0.0
4029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14678030598019243,-0.0667021463327879,-0.2061670885430853,-0.11284722252554111,-0.1262712922844892,0.0,0.0,1.0,0.0,0.0,0.0
4030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10690266697032898,-0.06316258370911286,-0.1773818612497663,-0.11284722252554111,-0.04128448339305704,0.0,0.0,0.0,1.0,0.0,0.0
4031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06702502796046553,-0.07252775196110874,-0.1509954028975572,-0.17414609778000828,-0.051091273254237846,0.0,0.0,1.0,0.0,0.0,0.0
4032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24505020211164166,-0.06967653826117808,-0.2709338499530531,-0.17414609778000828,-0.0479216865516714,0.0,0.0,0.0,1.0,0.0,0.0
4033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024298986164183252,-0.06487621024032912,-0.12221017560423816,0.009750527983393221,-0.04439768608820807,0.0,0.0,0.0,1.0,0.0,0.0
4034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10832686836353839,-0.07587892435302215,-0.1797806301908762,-0.17414609778000828,-0.054816645172756216,1.0,0.0,0.0,0.0,0.0,0.0
4035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19733945543912645,-0.0682889717464723,-0.23974985371862417,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015578652845680201,-0.07407472559499742,-0.09582371725202907,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13538669483451715,-0.07081774831896481,-0.19657201277864564,-0.15371313936185255,-0.049391698173573244,0.0,0.0,0.0,0.0,1.0,0.0
4038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3589863135683944,-0.05900712994314022,-0.34769445606857047,-0.11284722252554111,-0.036665022214094255,1.0,0.0,0.0,0.0,0.0,0.0
4039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05847981960120907,-0.06847011620008925,-0.14619786501533735,0.009750527983393221,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10761476766693369,-0.06645578987586885,-0.1797806301908762,-0.17414609778000828,-0.044341302080792656,0.0,0.0,0.0,0.0,1.0,0.0
4041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19235475056289353,-0.0713394443453816,-0.23495231583640433,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259542608194094,-0.07834973470035723,-0.021461880077621592,-0.15371313936185255,-0.05776472327476211,0.0,0.0,1.0,0.0,0.0,0.0
4043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222629798202911,-0.0656478856127373,-0.2565412363063936,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08838804885860665,-0.06966204670488872,-0.1653880165442167,0.009750527983393221,-0.049717919930762425,0.0,0.0,1.0,0.0,0.0,0.0
4045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20089995892214998,-0.0663760863162774,-0.24214862265973408,-0.17414609778000828,-0.04425269864056844,0.0,0.0,1.0,0.0,0.0,0.0
4046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22582348330331464,-0.06310824037302777,-0.2589400052475035,-0.11284722252554111,-0.04122407195654053,0.0,0.0,1.0,0.0,0.0,0.0
4047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07343393422990786,-0.06869111243350191,-0.155792940779777,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19876365683233588,-0.05649646781600941,-0.23974985371862417,-0.11284722252554111,-0.0338740138470313,0.0,0.0,0.0,1.0,0.0,0.0
4049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21229357006782526,-0.06839403552957013,-0.24934492948306383,-0.11284722252554111,-0.04710009101504681,0.0,0.0,0.0,1.0,0.0,0.0
4050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25929221604373576,-0.07347332600898918,-0.28052892571749277,-0.15371313936185255,-0.05234380370468024,0.0,0.0,0.0,1.0,0.0,0.0
4051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038541000096277346,-0.07529201632330326,-0.13180525136867785,-0.11284722252554111,-0.054768316023543005,0.0,0.0,0.0,1.0,0.0,0.0
4052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05990402099441848,-0.07588979302023917,-0.14619786501533735,-0.15371313936185255,-0.05503009891511457,0.0,0.0,1.0,0.0,0.0,0.0
4053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010769072928693866,-0.06491606202012486,-0.11261509983979849,0.009750527983393221,-0.044441987808320184,1.0,0.0,0.0,0.0,0.0,0.0
4054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08411544467897844,-0.07935689786246743,-0.1629892476031068,-0.15371313936185255,-0.058884348564868176,0.0,0.0,0.0,1.0,0.0,0.0
4055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025011086860787957,-0.0681114501819277,-0.12221017560423816,-0.11284722252554111,-0.046785951545160936,0.0,0.0,1.0,0.0,0.0,0.0
4056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09266065303823488,-0.06401758553018481,-0.1677867854853266,0.009750527983393221,-0.04344318539124715,0.0,0.0,0.0,1.0,0.0,0.0
4057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2770947334588534,-0.06841214997493182,-0.29252277042304237,-0.17414609778000828,-0.04651611379538717,0.0,0.0,0.0,0.0,1.0,0.0
4058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06844922935367494,-0.06636884053813272,-0.1533941718386671,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19449105265270764,-0.06857155709411474,-0.23735108477751424,0.009750527983393221,-0.04850566377133104,1.0,0.0,0.0,0.0,0.0,0.0
4060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27851893485206275,-0.06684706189568144,-0.2949215393641523,-0.17414609778000828,-0.1262712922844892,1.0,0.0,0.0,0.0,0.0,0.0
4061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3554258100853709,-0.06011211111020356,-0.34529568712746056,-0.11284722252554111,-0.03789338808993004,0.0,0.0,0.0,1.0,0.0,0.0
4062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13111409065488894,-0.0633074992720064,-0.1941732438375357,-0.11284722252554111,-0.041445580557101076,1.0,0.0,0.0,0.0,0.0,0.0
4063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018602180591345618,-0.07043009918822456,-0.11981140666312824,0.009750527983393221,-0.05057173490019582,0.0,0.0,1.0,0.0,0.0,0.0
4064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13467459413791247,-0.07188650059530476,-0.19657201277864564,0.009750527983393221,-0.0521907613988384,1.0,0.0,0.0,0.0,0.0,0.0
4065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0955090558246537,-0.06132577894943707,-0.17018555442643654,-0.17414609778000828,-0.03863846247363372,0.0,0.0,1.0,0.0,0.0,0.0
4066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15318921224963478,-0.0715350803552879,-0.20856585748419523,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1417956011039595,-0.06869835821164659,-0.20136955066086548,-0.11284722252554111,-0.047438395059539284,0.0,0.0,1.0,0.0,0.0,0.0
4068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28706414321131923,-0.07035764140677778,-0.29971907724637215,0.009750527983393221,-0.0504911863181738,1.0,0.0,0.0,0.0,0.0,0.0
4069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27211002858262046,-0.0685969173176211,-0.29012400148193246,-0.11284722252554111,-0.04732562704470846,0.0,0.0,0.0,1.0,0.0,0.0
4070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04121427792344957,-0.05932594418150603,-0.07903233466425963,-0.15371313936185255,-0.036616693064881044,0.0,0.0,0.0,1.0,0.0,0.0
4071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05349511472497614,-0.0661333527484307,-0.1414003271331175,-0.17414609778000828,-0.04398286089079467,1.0,0.0,0.0,0.0,0.0,0.0
4072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12968988926167951,-0.07420152671252928,-0.1941732438375357,0.009750527983393221,-0.05476428859444191,0.0,0.0,0.0,1.0,0.0,0.0
4073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111752711499572,-0.059220880398408206,-0.18217939913198614,-0.11284722252554111,-0.03690264053105921,0.0,0.0,0.0,1.0,0.0,0.0
4074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1567497157326583,-0.0678035046107789,-0.21096462642530514,-0.17414609778000828,-0.04583950570640221,1.0,0.0,0.0,0.0,0.0,0.0
4075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16458282339531005,-0.07516883809484375,-0.2181609332486349,-0.17414609778000828,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0769944377129314,-0.06153590651563272,-0.15819170972088695,-0.17414609778000828,-0.03887205336149757,0.0,0.0,0.0,1.0,0.0,0.0
4077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045486882103077796,-0.06851721375802965,-0.07663356572314972,0.009750527983393221,-0.048445252334814524,1.0,0.0,0.0,0.0,0.0,0.0
4078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009881847272842565,-0.06891210866691458,-0.1006212551342489,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24148969862861813,-0.06790856839387673,-0.2685350810119432,-0.17414609778000828,-0.04595630115033414,0.0,0.0,1.0,0.0,0.0,0.0
4080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10334216348730546,-0.07116554566990933,-0.17498309230865636,0.009750527983393221,-0.051389303007719316,0.0,0.0,0.0,1.0,0.0,0.0
4081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1439319031937736,-0.06361182195408287,-0.2037683196019754,-0.17414609778000828,-0.041179770236428416,0.0,0.0,0.0,1.0,0.0,0.0
4082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11046317045335251,-0.06179675452884112,-0.1797806301908762,0.009750527983393221,-0.04097437135227227,0.0,0.0,0.0,0.0,1.0,0.0
4083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1724159310579618,-0.07713606686112373,-0.22295847113085474,-0.15371313936185255,-0.0564155345258933,0.0,0.0,1.0,0.0,0.0,0.0
4084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10619056627372428,-0.0688396508854678,-0.1773818612497663,-0.15371313936185255,-0.04719272188437213,0.0,0.0,0.0,1.0,0.0,0.0
4085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12968988926167951,-0.06717674480126429,-0.1941732438375357,-0.17414609778000828,-0.04514276047191175,1.0,0.0,0.0,0.0,0.0,0.0
4086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12328098299223718,-0.07008230183728002,-0.1893757059553159,-0.17414609778000828,-0.04837275861099471,0.0,0.0,1.0,0.0,0.0,0.0
4087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16173442060889123,-0.07229588706047906,-0.21576216430752498,-0.15371313936185255,-0.05103488924682243,1.0,0.0,0.0,0.0,0.0,0.0
4088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2357928930557805,-0.07095179521464134,-0.26613631207083327,-0.17414609778000828,-0.049339341595258934,0.0,0.0,0.0,0.0,1.0,0.0
4089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11829627811600425,-0.06639057787256676,-0.18697693701420595,-0.15371313936185255,-0.04447017981202789,0.0,0.0,1.0,0.0,0.0,0.0
4090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25858011534713105,-0.06911499045496555,-0.28052892571749277,-0.17414609778000828,-0.04729743504100075,0.0,0.0,0.0,0.0,1.0,0.0
4091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15461341364284417,-0.0764803239390304,-0.21096462642530514,-0.17414609778000828,-0.05548519840353898,1.0,0.0,0.0,0.0,0.0,0.0
4092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13325039274470304,-0.06447406955329951,-0.19657201277864564,-0.15371313936185255,-0.042339669817545486,0.0,0.0,0.0,1.0,0.0,0.0
4093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019139156328703725,-0.07316175754876802,-0.09342494831091915,0.009750527983393221,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.302018257840018,-0.06320605837798092,-0.3093141530108118,-0.17414609778000828,-0.04072869817710511,0.0,0.0,0.0,1.0,0.0,0.0
4095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19021844847307942,-0.06261552745918969,-0.23495231583640433,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026435288253997366,-0.06908238445331451,-0.12460894454534809,-0.17414609778000828,-0.04726118817909084,0.0,0.0,1.0,0.0,0.0,0.0
4097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11829627811600425,-0.07271614219287036,-0.18697693701420595,-0.11284722252554111,-0.051904813932660235,0.0,0.0,1.0,0.0,0.0,0.0
4098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23152028887615228,-0.06301042236807462,-0.26133877418861345,-0.15371313936185255,-0.04071258846070071,1.0,0.0,0.0,0.0,0.0,0.0
4099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2941851501773663,-0.0707054387577223,-0.30451661512859196,0.009750527983393221,-0.050877819511879495,0.0,0.0,1.0,0.0,0.0,0.0
4100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01290537501850798,-0.0722451666134663,-0.11501386878090841,0.009750527983393221,-0.0525894768798474,0.0,0.0,0.0,1.0,0.0,0.0
4101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03711679870306794,-0.0714046563486837,-0.13180525136867785,-0.17414609778000828,-0.04984277023289655,0.0,0.0,0.0,0.0,1.0,0.0
4102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2336565909659664,-0.06236917100227065,-0.26373754312972336,-0.15371313936185255,-0.03999973350980584,0.0,0.0,0.0,1.0,0.0,0.0
4103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19449105265270764,-0.06735426636580888,-0.23735108477751424,0.009750527983393221,-0.04715244759336112,0.0,0.0,0.0,1.0,0.0,0.0
4104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04067730218609146,-0.06960770336880363,-0.13420402030978776,-0.17414609778000828,-0.04784516539875048,0.0,0.0,0.0,1.0,0.0,0.0
4105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27567053206564396,-0.07279584575246181,-0.29252277042304237,0.009750527983393221,-0.05320164610321474,1.0,0.0,0.0,0.0,0.0,0.0
4106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2984577543569945,-0.0577463645459663,-0.30691538406970187,-0.11284722252554111,-0.03526347688691113,1.0,0.0,0.0,0.0,0.0,0.0
4107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1560376150360536,-0.07149160568641982,-0.21096462642530514,0.009750527983393221,-0.0517517716268184,0.0,0.0,1.0,0.0,0.0,0.0
4108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21442987215763937,-0.06484360423867808,-0.25174369842417377,-0.11284722252554111,-0.04315321049596788,0.0,0.0,1.0,0.0,0.0,0.0
4109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2500349069878746,-0.07500943097566083,-0.27573138783527296,-0.11284722252554111,-0.054454176553657134,1.0,0.0,0.0,0.0,0.0,0.0
4110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06631292726386082,-0.06380021218584449,-0.1509954028975572,-0.15371313936185255,-0.041590568004740716,0.0,0.0,1.0,0.0,0.0,0.0
4111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26712532370638753,-0.06432915399040597,-0.2853264635997126,-0.11284722252554111,-0.04258131556361155,0.0,0.0,0.0,0.0,1.0,0.0
4112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21371777146103466,-0.07296612153886173,-0.24934492948306383,-0.15371313936185255,-0.05177996363052611,0.0,0.0,1.0,0.0,0.0,0.0
4113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25501961186410754,-0.06803174662233624,-0.27813015677638286,-0.11284722252554111,-0.11821643408228731,0.0,1.0,0.0,0.0,0.0,0.0
4114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2685495250995969,-0.07599847969240933,-0.28772523254082255,-0.17414609778000828,-0.05494955033309255,0.0,0.0,0.0,1.0,0.0,0.0
4115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231058580329906,-0.06580366984284787,-0.02386064901873151,-0.11284722252554111,-0.04422047920775963,1.0,0.0,0.0,0.0,0.0,0.0
